datum,I_d,inc_I_d,cum_I_d,D,inc_D,T
2021-01-07,554.480531881224,77.26752272961001,4199.486991314723,73.22224945328756,0.9809190853864216,316
2021-01-08,543.8435340332571,71.05023877013613,4270.537230084862,74.17491334462864,0.9526638913410562,317
2021-01-09,506.75534529769163,45.36720289240776,4315.904432977265,75.07045679793455,0.8955434533059503,318
2021-01-10,477.71456502882273,20.667620413555554,4336.5720533908225,76.06684592137925,0.9963891234446758,319
2021-01-11,515.4429982602335,49.14081114935665,4385.712864540179,77.03874966976609,0.9719037483868548,320
2021-01-12,541.172142860746,58.507495875491685,4444.220360415671,77.97061104455672,0.9318613747906404,321
2021-01-13,570.1426071440353,60.151089939550964,4504.371450355223,78.90061926345672,0.9300082188999972,322
2021-01-14,519.4466109954178,44.10759841628601,4548.479048771507,79.87374968602695,0.9731304225701962,323
2021-01-15,480.25715973216666,51.07081554327958,4599.549864314785,80.8694324135852,0.9956827275582688,324
2021-01-16,428.5628894664195,27.4324348611654,4626.982299175953,81.69150802445989,0.8220756108747016,325
2021-01-17,369.1586393948143,12.031114997821774,4639.013414173776,82.59154662604477,0.9000386015848642,326
2021-01-18,340.1423424025697,41.75490549583471,4680.768319669612,83.44634807261856,0.8548014465738023,327
2021-01-19,366.143569959932,53.77599316962222,4734.544312839233,84.30848623206288,0.8621381594442651,328
2021-01-20,388.5789066884245,44.91518409885907,4779.4594969380905,85.09278685852549,0.7843006264626088,329
2021-01-21,365.4231487154406,43.3986900494693,4822.858186987561,85.91433531183918,0.8215484533137182,330
2021-01-22,353.95196374434227,46.203019379032135,4869.061206366591,86.69052185236544,0.7761865405262703,331
2021-01-23,323.5258482036517,23.36892993713572,4892.43013630373,87.51148826260432,0.8209664102388696,332
2021-01-24,291.50322148138594,11.731876277282215,4904.1620125810105,88.28779506208767,0.7763067994833915,333
2021-01-25,281.1666607673676,38.11216442370987,4942.274177004717,89.08936283040082,0.8015677683131212,334
2021-01-26,311.98864139116347,50.262689109419576,4992.536866114141,89.91773481711004,0.8283719867092233,335
2021-01-27,345.7167982469619,49.07865417168314,5041.615520285824,90.84559950789006,0.9278646907799804,336
2021-01-28,337.48867118430803,45.7572026092389,5087.372722895063,91.66912292046256,0.823523412572516,337
2021-01-29,332.80130985532656,45.71761158667639,5133.090334481735,92.55865959529119,0.8895366748286642,338
2021-01-30,309.61114687889966,22.01311198366398,5155.103446465404,93.29866212244349,0.7400025271522925,339
2021-01-31,283.9163605748556,13.879899163122149,5168.983345628525,94.00504416876316,0.7063820463196522,340
2021-02-01,280.90075798429325,40.422557262304274,5209.405902890827,94.85749069818868,0.8524465294255317,341
2021-02-02,314.4865193284988,51.6383754705765,5261.044278361406,95.66208358656596,0.8045928883773208,342
2021-02-03,356.67514252765795,56.550977179310685,5317.595255540714,96.44129570416908,0.7792121176030632,343
2021-02-04,348.5150092463928,47.040688564850846,5364.635944105568,97.26315805574151,0.8218623515724762,344
2021-02-05,346.38871036923905,49.49552267760392,5414.13146678317,98.02667337550504,0.7635153197634877,345
2021-02-06,328.3550460468267,26.38393111503269,5440.515397898202,98.77869151298664,0.7520181374816249,346
2021-02-07,301.8982990377089,12.776835527966051,5453.292233426168,99.57456118656401,0.7958696735773686,347
2021-02-08,298.3618584707865,41.997075557902456,5495.2893089840745,100.39203239355862,0.8174712069945893,348
2021-02-09,341.4098247003535,58.825023141092316,5554.114332125165,101.16205029794224,0.7700179043836185,349
2021-02-10,382.1124739916795,55.787508685923775,5609.901840811086,101.98122537477987,0.8191750768376355,350
2021-02-11,378.56956807857813,52.11920831114493,5662.0210491222315,102.6759192218648,0.694693847084907,351
2021-02-12,374.9150366071708,50.62275645818716,5712.643805580418,103.45225559178483,0.7763363699200434,352
2021-02-13,353.45578443107564,27.886865516005965,5740.530671096424,104.13772991292672,0.6854743211418503,353
2021-02-14,322.58868367423975,13.56224627437617,5754.092917370802,105.05304764668304,0.9153177337563856,354
2021-02-15,322.8252171343078,49.81879682033672,5803.911714191137,105.88223531042445,0.8291876637413939,355
2021-02-16,378.93017318681916,73.34809406187605,5877.259808253018,106.77768527772731,0.8954499673028689,356
2021-02-17,426.69555404449767,62.90328618747414,5940.16309444049,107.59228564554363,0.8146003678162981,357
2021-02-18,434.58418301639364,68.23287767049322,6008.39597211098,108.63472554695129,1.0424399014076973,358
2021-02-19,443.94497495413356,65.81974260353603,6074.215714714518,109.79663405085438,1.161908503903114,359
2021-02-20,426.8474514257769,37.15674150343782,6111.372456217955,110.8660957178828,1.069461667028383,360
2021-02-21,399.6661590906671,20.43906603973817,6131.811522257692,111.74783757670815,0.8817418588253364,361
2021-02-22,410.1882544136492,64.3067879775632,6196.118310235258,112.8077457934429,1.0599082167347424,362
2021-02-23,479.9643069856971,89.21571606299351,6285.334026298251,113.6814690168584,0.8737232234154932,363
